Date;SPX;LIBOR
13.10.2014;3809.5162;0.002306
14.10.2014;3815.5493;0.002291
15.10.2014;3785.0005;0.002281
16.10.2014;3785.6672;0.0023075
17.10.2014;3834.4421;0.0023135
20.10.2014;3869.5729;0.002321
21.10.2014;3945.3906;0.002306
22.10.2014;3917.0377;0.002328
23.10.2014;3965.2306;0.002336
24.10.2014;3993.2431;0.002331
27.10.2014;3987.282;0.002326
28.10.2014;4034.8864;0.002326
29.10.2014;4029.6994;0.002326
30.10.2014;4055.0915;0.0023235
31.10.2014;4102.6781;0.002321
03.11.2014;4102.2182;0.0023235
04.11.2014;4090.637;0.0023185
05.11.2014;4115.3661;0.0023185
06.11.2014;4132.1282;0.002316
07.11.2014;4134.3544;0.002326
10.11.2014;4147.4953;0.002331
11.11.2014;4150.3847;0.002332
12.11.2014;4148.6663;0.002332
13.11.2014;4151.2271;0.002321
14.11.2014;4152.7181;0.002321
17.11.2014;4155.9861;0.0023185
18.11.2014;4178.1565;0.0023185
19.11.2014;4172.1351;0.002311
20.11.2014;4180.5186;0.002329
21.11.2014;4202.9988;0.0023285
24.11.2014;4215.0974;0.0023435
25.11.2014;4210.688;0.002356
26.11.2014;4223.4732;0.002356
27.11.2014;4223.4732;0.002336
28.11.2014;4212.9262;0.002336
01.12.2014;4184.3368;0.002346
02.12.2014;4211.271;0.002346
03.12.2014;4228.2259;0.0023485
04.12.2014;4223.4018;0.0023535
05.12.2014;4230.4595;0.002356
08.12.2014;4200.378;0.002376
09.12.2014;4199.4177;0.0023885
10.12.2014;4131.0357;0.002399
11.12.2014;4150.9058;0.002406
12.12.2014;4083.7537;0.0024285
15.12.2014;4057.9771;0.002426
16.12.2014;4023.5289;0.002426
17.12.2014;4105.539;0.0024535
18.12.2014;4204.7723;0.002471
19.12.2014;4224.0172;0.002521
22.12.2014;4240.7066;0.002551
23.12.2014;4248.3213;0.002546
24.12.2014;4247.7382;0.002566
25.12.2014;4247.7382;0.002566
26.12.2014;4261.8049;0.002566
29.12.2014;4266.1981;0.002551
30.12.2014;4245.8521;0.002552
31.12.2014;4202.0853;0.002556
01.01.2015;4202.0853;0.002556
02.01.2015;4201.2325;0.002556
05.01.2015;4124.7214;0.002536
06.01.2015;4088.0382;0.002511
07.01.2015;4136.875;0.002521
08.01.2015;4210.9587;0.002521
09.01.2015;4175.5893;0.002541
12.01.2015;4141.7935;0.002528
13.01.2015;4131.5405;0.002533
14.01.2015;4107.6437;0.002536
15.01.2015;4069.7621;0.002526
16.01.2015;4124.447;0.002566
19.01.2015;4124.447;0.002562
20.01.2015;4130.979;0.002567
21.01.2015;4151.0146;0.002571
22.01.2015;4214.4383;0.002561
23.01.2015;4191.2943;0.002561
26.01.2015;4202.0899;0.002561
27.01.2015;4145.8347;0.002526
28.01.2015;4090.2431;0.002546
29.01.2015;4129.526;0.002546
30.01.2015;4075.9458;0.002531
02.02.2015;4128.8824;0.002521
03.02.2015;4188.5911;0.002551
04.02.2015;4172.4376;0.002551
05.02.2015;4216.2138;0.002561
06.02.2015;4202.8873;0.002556
09.02.2015;4185.2332;0.0025835
10.02.2015;4230.1137;0.002581
11.02.2015;4231.4531;0.002581
12.02.2015;4273.2889;0.002581
13.02.2015;4291.0633;0.002571
16.02.2015;4291.0633;0.002562
17.02.2015;4298.5831;0.002567
18.02.2015;4297.434;0.002606
19.02.2015;4293.5569;0.002615
20.02.2015;4320.3918;0.002626
23.02.2015;4319.1267;0.002616
24.02.2015;4331.1704;0.002611
25.02.2015;4328.5737;0.002609
26.02.2015;4322.8994;0.002616
27.02.2015;4310.149;0.0026185
02.03.2015;4336.8008;0.0026095
03.03.2015;4317.1796;0.0026515
04.03.2015;4299.1012;0.002636
05.03.2015;4304.4386;0.002636
06.03.2015;4243.9622;0.002646
09.03.2015;4261.1186;0.002666
10.03.2015;4189.1037;0.002677
11.03.2015;4181.7307;0.002699
12.03.2015;4235.4753;0.002706
13.03.2015;4209.8526;0.0027065
16.03.2015;4266.8958;0.0027015
17.03.2015;4252.7473;0.0026935
18.03.2015;4304.5494;0.002703
19.03.2015;4283.6213;0.0026455
20.03.2015;4322.2439;0.002668
23.03.2015;4314.6988;0.002668
24.03.2015;4288.5672;0.0026935
25.03.2015;4226.2285;0.0026855
26.03.2015;4216.2892;0.0027305
27.03.2015;4227.0815;0.002754
30.03.2015;4279.2108;0.0027415
31.03.2015;4241.9985;0.0027075
01.04.2015;4225.7003;0.0027075
02.04.2015;4240.727;0.0027375
03.04.2015;4240.727;0.0027375
06.04.2015;4268.7952;0.0027375
07.04.2015;4260.0596;0.0027375
08.04.2015;4273.119;0.002712
09.04.2015;4292.1792;0.002759
10.04.2015;4314.5105;0.00277
13.04.2015;4295.126;0.002753
14.04.2015;4302.147;0.0027555
15.04.2015;4324.2976;0.0027435
16.04.2015;4321.0373;0.002751
17.04.2015;4272.1611;0.0027575
20.04.2015;4311.713;0.00276
21.04.2015;4305.4039;0.0027725
22.04.2015;4327.4401;0.002775
23.04.2015;4338.0714;0.00277
24.04.2015;4347.8619;0.00279
27.04.2015;4329.8644;0.00279
28.04.2015;4342.2534;0.0027815
29.04.2015;4326.2585;0.0027815
30.04.2015;4282.639;0.0027875
01.05.2015;4329.4332;0.0027975
04.05.2015;4342.165;0.0027975
05.05.2015;4291.1603;0.002759
06.05.2015;4273.6489;0.00276
07.05.2015;4290.8464;0.0027885
08.05.2015;4348.6844;0.0027985
11.05.2015;4327.4154;0.002766
12.05.2015;4314.886;0.00275
13.05.2015;4314.5136;0.002739
14.05.2015;4361.5139;0.00276
15.05.2015;4365.3724;0.002765
18.05.2015;4378.9246;0.00276
19.05.2015;4377.0016;0.00281
20.05.2015;4373.3936;0.002835
21.05.2015;4384.2299;0.00282
22.05.2015;4374.4838;0.002845
25.05.2015;4374.4838;0.002845
26.05.2015;4329.5778;0.0028585
27.05.2015;4369.9732;0.002835
28.05.2015;4365.1869;0.0028275
29.05.2015;4337.719;0.0028375
01.06.2015;4347.0869;0.002825
02.06.2015;4342.9314;0.002787
03.06.2015;4352.9446;0.002792
04.06.2015;4315.4771;0.002789
05.06.2015;4309.4553;0.002812
08.06.2015;4282.2814;0.002822
09.06.2015;4284.1805;0.002855
10.06.2015;4336.0616;0.0028785
11.06.2015;4344.8694;0.0028585
12.06.2015;4314.7472;0.0028605
15.06.2015;4294.8882;0.0028325
16.06.2015;4319.3821;0.0028625
17.06.2015;4328.0206;0.002857
18.06.2015;4371.448;0.002808
19.06.2015;4348.264;0.002813
22.06.2015;4374.7658;0.0028225
23.06.2015;4377.9094;0.0028075
24.06.2015;4345.8558;0.0028075
25.06.2015;4333.0975;0.00282
26.06.2015;4332.1848;0.0028175
29.06.2015;4242.2106;0.002837
30.06.2015;4253.7486;0.002832
01.07.2015;4284.291;0.002836
02.07.2015;4282.9711;0.002835
03.07.2015;4282.9711;0.002843
06.07.2015;4266.5716;0.0028425
07.07.2015;4292.5526;0.0028325
08.07.2015;4222.3275;0.0028345
09.07.2015;4231.9114;0.00286
10.07.2015;4284.1267;0.002858
13.07.2015;4331.9223;0.002888
14.07.2015;4351.2337;0.002885
15.07.2015;4348.1049;0.002885
16.07.2015;4383.0739;0.00287
17.07.2015;4387.9227;0.0029175
20.07.2015;4391.4132;0.00295
21.07.2015;4372.8663;0.002941
22.07.2015;4362.8791;0.002925
23.07.2015;4338.4046;0.002951
24.07.2015;4291.987;0.002936
27.07.2015;4267.2092;0.002941
28.07.2015;4320.0882;0.002968
29.07.2015;4352.2479;0.002968
30.07.2015;4352.7234;0.003001
31.07.2015;4342.8833;0.003086
03.08.2015;4330.9125;0.003037
04.08.2015;4321.2846;0.003011
05.08.2015;4336.392;0.003109
06.08.2015;4303.9927;0.003114
07.08.2015;4291.7346;0.003116
10.08.2015;4346.8021;0.003142
11.08.2015;4306.0558;0.0031435
12.08.2015;4311.152;0.003093
13.08.2015;4306.3103;0.003205
14.08.2015;4323.1656;0.0032445
17.08.2015;4346.5228;0.0033285
18.08.2015;4335.9232;0.0033285
19.08.2015;4300.4097;0.0033335
20.08.2015;4209.6757;0.003291
21.08.2015;4076.2628;0.003291
24.08.2015;3915.7047;0.003316
25.08.2015;3862.8049;0.00327
26.08.2015;4013.9018;0.003252
27.08.2015;4111.8491;0.003244
28.08.2015;4114.8629;0.00329
31.08.2015;4080.8036;0.00329
01.09.2015;3960.3078;0.00334
02.09.2015;4033.4313;0.003325
03.09.2015;4038.3536;0.003335
04.09.2015;3976.756;0.00332
07.09.2015;3976.756;0.00333
08.09.2015;4076.983;0.00332
09.09.2015;4020.681;0.00333
10.09.2015;4042.2414;0.00336
11.09.2015;4061.6375;0.003372
14.09.2015;4045.2812;0.003355
15.09.2015;4097.2409;0.0033425
16.09.2015;4133.0642;0.003396
17.09.2015;4123.1566;0.003451
18.09.2015;4056.5439;0.003192
21.09.2015;4075.1111;0.00326
22.09.2015;4025.0148;0.003265
23.09.2015;4016.9779;0.003255
24.09.2015;4003.4689;0.003264
25.09.2015;4001.6201;0.003261
28.09.2015;3900.073;0.003266
29.09.2015;3905.1101;0.003255
30.09.2015;3979.8469;0.00325
01.10.2015;3987.9775;0.00324
02.10.2015;4045.4621;0.003271
05.10.2015;4119.6596;0.003232
06.10.2015;4104.8825;0.00318
07.10.2015;4139.4663;0.003186
08.10.2015;4175.9807;0.003196
09.10.2015;4179.1368;0.003206
12.10.2015;4184.4673;0.0032075
13.10.2015;4156.3096;0.003205
14.10.2015;4136.9434;0.0031705
15.10.2015;4198.6113;0.0031515
16.10.2015;4217.8009;0.0031715
19.10.2015;4219.0029;0.0031665
20.10.2015;4213.123;0.003204
21.10.2015;4189.1175;0.003164
22.10.2015;4258.8856;0.003199
23.10.2015;4305.8819;0.003229
26.10.2015;4297.676;0.0032315
27.10.2015;4286.6993;0.003239
28.10.2015;4337.8655;0.003219
29.10.2015;4336.4138;0.003289
30.10.2015;4315.5558;0.003341
02.11.2015;4366.806;0.003341
03.11.2015;4378.7914;0.003336
04.11.2015;4364.7649;0.003366
05.11.2015;4360.7306;0.003439
06.11.2015;4359.7064;0.003414
09.11.2015;4317.7873;0.003556
10.11.2015;4325.4342;0.003561
11.11.2015;4311.4712;0.003591
12.11.2015;4251.9395;0.003616
13.11.2015;4204.3232;0.003636
16.11.2015;4267.7287;0.003641
17.11.2015;4262.9154;0.003671
18.11.2015;4332.1563;0.003696
19.11.2015;4327.4785;0.003776
20.11.2015;4344.639;0.003821
23.11.2015;4339.4463;0.003932
24.11.2015;4344.8688;0.004023
25.11.2015;4344.761;0.004067
26.11.2015;4344.761;0.004117
27.11.2015;4348.3052;0.004142
30.11.2015;4328.3515;0.004162
01.12.2015;4374.9189;0.004222
02.12.2015;4327.8401;0.00436
03.12.2015;4265.8115;0.00452
04.12.2015;4353.4003;0.00462
07.12.2015;4323.2851;0.00477
08.12.2015;4295.6028;0.004865
09.12.2015;4262.6369;0.00492
10.12.2015;4272.7049;0.00502
11.12.2015;4190.3865;0.00512
14.12.2015;4210.604;0.0051775
15.12.2015;4255.3514;0.0052575
16.12.2015;4317.3963;0.005325
17.12.2015;4253.1192;0.005695
18.12.2015;4177.4254;0.005855
21.12.2015;4210.4154;0.005931
22.12.2015;4247.9772;0.0059435
23.12.2015;4300.8265;0.006031
24.12.2015;4293.9674;0.006031
25.12.2015;4293.9674;0.006031
28.12.2015;4284.6229;0.006031
29.12.2015;4330.963;0.006067
30.12.2015;4300.1535;0.006122
31.12.2015;4259.6935;0.006127
01.01.2016;4259.6935;0.006127
04.01.2016;4195.4669;0.006117
05.01.2016;4203.9093;0.006171
06.01.2016;4150.2651;0.006201
07.01.2016;4052.0115;0.0061685
08.01.2016;4008.1071;0.006211
11.01.2016;4011.5271;0.006221
12.01.2016;4042.8489;0.006236
13.01.2016;3942.371;0.00622
14.01.2016;4008.2635;0.006211
15.01.2016;3921.8562;0.006196
18.01.2016;3921.8562;0.006238
19.01.2016;3923.9523;0.006243
20.01.2016;3878.6503;0.006213
21.01.2016;3898.9253;0.006186
22.01.2016;3978.0099;0.006191
25.01.2016;3915.8343;0.006213
26.01.2016;3971.2228;0.006211
27.01.2016;3928.3479;0.006181
28.01.2016;3950.4166;0.006156
29.01.2016;4048.3039;0.006126
01.02.2016;4046.6332;0.006186
02.02.2016;3970.8987;0.006192
03.02.2016;3992.0845;0.006206
04.02.2016;3998.9904;0.006202
05.02.2016;3925.2381;0.006197
08.02.2016;3870.0584;0.00621
09.02.2016;3868.2964;0.006205
10.02.2016;3868.8858;0.006176
11.02.2016;3822.022;0.006172
12.02.2016;3897.0414;0.006182
15.02.2016;3897.0414;0.006182
16.02.2016;3962.704;0.006182
17.02.2016;4028.4105;0.006194
18.02.2016;4009.8292;0.006182
19.02.2016;4010.3049;0.006182
22.02.2016;4068.2771;0.006246
23.02.2016;4017.8593;0.006291
24.02.2016;4035.9061;0.006346
25.02.2016;4082.6756;0.006356
26.02.2016;4075.5095;0.006351
29.02.2016;4042.8026;0.006331
01.03.2016;4139.3667;0.006316
02.03.2016;4157.0702;0.0063485
03.03.2016;4172.0459;0.006356
04.03.2016;4185.9361;0.006335
07.03.2016;4189.9175;0.006361
08.03.2016;4143.5949;0.0063515
09.03.2016;4165.239;0.006346
10.03.2016;4166.1631;0.0063235
11.03.2016;4235.6418;0.0063385
14.03.2016;4230.5748;0.0063955
15.03.2016;4222.8806;0.0064195
16.03.2016;4246.8111;0.00639
17.03.2016;4274.8618;0.006234
18.03.2016;4293.6951;0.006243
21.03.2016;4297.9439;0.006246
22.03.2016;4294.8247;0.0062835
23.03.2016;4267.4088;0.006301
24.03.2016;4265.8129;0.006286
25.03.2016;4265.8129;0.006286
28.03.2016;4268.1703;0.006286
29.03.2016;4306.669;0.0063085
30.03.2016;4325.8685;0.006251
31.03.2016;4317.0485;0.006286
01.04.2016;4344.417;0.006291
04.04.2016;4331.4211;0.006301
05.04.2016;4287.4912;0.006266
06.04.2016;4334.095;0.006306
07.04.2016;4282.3475;0.006288
08.04.2016;4294.3327;0.006308
11.04.2016;4282.5671;0.0062985
12.04.2016;4324.0805;0.006296
13.04.2016;4368.1453;0.0062835
14.04.2016;4369.3371;0.0063285
15.04.2016;4365.0365;0.006331
18.04.2016;4393.6736;0.0063435
19.04.2016;4407.2259;0.0063485
20.04.2016;4410.8365;0.006351
21.04.2016;4388.0341;0.006381
22.04.2016;4388.2647;0.0063585
25.04.2016;4380.3148;0.0063385
26.04.2016;4388.5182;0.0063435
27.04.2016;4396.0787;0.0063835
28.04.2016;4355.8046;0.006366
29.04.2016;4333.7948;0.006366
02.05.2016;4367.6714;0.006366
03.05.2016;4329.8939;0.006329
04.05.2016;4305.1039;0.006341
05.05.2016;4305.1163;0.006318
06.05.2016;4319.3102;0.006296
09.05.2016;4322.6093;0.006296
10.05.2016;4376.6616;0.006281
11.05.2016;4337.0855;0.006266
12.05.2016;4336.7804;0.006261
13.05.2016;4300.3455;0.006276
16.05.2016;4342.9197;0.006261
17.05.2016;4303.3825;0.006251
18.05.2016;4304.9049;0.006356
19.05.2016;4288.9873;0.006539
20.05.2016;4315.4923;0.006613
23.05.2016;4306.6373;0.006623
24.05.2016;4365.6696;0.006653
25.05.2016;4396.3753;0.0066655
26.05.2016;4396.073;0.0067405
27.05.2016;4415.7079;0.0067305
30.05.2016;4415.7079;0.0067305
31.05.2016;4411.5592;0.006858
01.06.2016;4417.3064;0.006813
02.06.2016;4430.2944;0.006801
03.06.2016;4417.4593;0.0068215
06.06.2016;4439.2077;0.0066065
07.06.2016;4445.0261;0.006566
08.06.2016;4460.6494;0.00658
09.06.2016;4453.181;0.0065605
10.06.2016;4412.3789;0.006556
13.06.2016;4377.8828;0.006525
14.06.2016;4370.312;0.006548
15.06.2016;4362.6017;0.0065635
16.06.2016;4376.9846;0.006466
17.06.2016;4362.7471;0.006444
20.06.2016;4388.1202;0.006465
21.06.2016;4400.4099;0.0064185
22.06.2016;4393.182;0.006401
23.06.2016;4451.9482;0.006401
24.06.2016;4292.0352;0.006236
27.06.2016;4214.3644;0.006271
28.06.2016;4290.1788;0.006311
29.06.2016;4363.8045;0.006461
30.06.2016;4423.0087;0.006541
01.07.2016;4432.4347;0.0065335
04.07.2016;4432.4347;0.0065635
05.07.2016;4402.4014;0.006571
06.07.2016;4427.5126;0.006611
07.07.2016;4424.0991;0.006646
08.07.2016;4491.6001;0.006671
11.07.2016;4506.9103;0.006691
12.07.2016;4538.5219;0.0067335
13.07.2016;4539.5616;0.006801
14.07.2016;4563.5317;0.006791
15.07.2016;4559.2924;0.0068785
18.07.2016;4570.3391;0.006956
19.07.2016;4563.8907;0.006971
20.07.2016;4583.9576;0.007016
21.07.2016;4567.4735;0.007145
22.07.2016;4588.2945;0.00721
25.07.2016;4574.5023;0.007335
26.07.2016;4576.1214;0.00743
27.07.2016;4570.7997;0.007515
28.07.2016;4578.5421;0.007565
29.07.2016;4586.0609;0.007591
01.08.2016;4580.2531;0.007591
02.08.2016;4551.2297;0.007676
03.08.2016;4566.8821;0.007776
04.08.2016;4569.0078;0.007876
05.08.2016;4608.419;0.0079235
08.08.2016;4604.6717;0.008065
09.08.2016;4606.6443;0.00816
10.08.2016;4595.1525;0.008176
11.08.2016;4617.507;0.00817
12.08.2016;4614.0704;0.0081825
15.08.2016;4627.5137;0.0080411
16.08.2016;4602.9772;0.0080128
17.08.2016;4612.7227;0.0081128
18.08.2016;4622.9833;0.00811
19.08.2016;4616.9683;0.0081711
22.08.2016;4614.4504;0.0082544
23.08.2016;4623.5789;0.0082544
24.08.2016;4599.6099;0.0082544
25.08.2016;4593.4098;0.0082933
26.08.2016;4586.2554;0.0083344
29.08.2016;4610.8618;0.0083344
30.08.2016;4602.5908;0.0084211
31.08.2016;4592.5145;0.0083933
01.09.2016;4592.3761;0.0083567
02.09.2016;4611.9078;0.0083511
05.09.2016;4611.9078;0.0083344
06.09.2016;4625.7598;0.0084067
07.09.2016;4626.1941;0.0083356
08.09.2016;4616.1069;0.0084544
09.09.2016;4502.9796;0.0085222
12.09.2016;4569.3129;0.0085578
13.09.2016;4502.936;0.0085028
14.09.2016;4500.601;0.0085389
15.09.2016;4546.8418;0.0085656
16.09.2016;4529.7315;0.0085711
19.09.2016;4529.6644;0.0086067
20.09.2016;4531.0726;0.0086589
21.09.2016;4580.5845;0.0086333
22.09.2016;4610.4323;0.0085672
23.09.2016;4583.9833;0.0085294
26.09.2016;4545.0121;0.0085294
27.09.2016;4574.5128;0.0085378
28.09.2016;4599.7577;0.0083769
29.09.2016;4556.9927;0.0084561
30.09.2016;4593.3252;0.0085367
03.10.2016;4578.9238;0.0085789
04.10.2016;4556.6626;0.0086433
05.10.2016;4578.1003;0.0086794
06.10.2016;4580.4252;0.0087156
07.10.2016;4565.6728;0.0087606
10.10.2016;4586.702;0.0087389
11.10.2016;4529.6457;0.008775
12.10.2016;4535.2134;0.0088111
13.10.2016;4521.3221;0.0088
14.10.2016;4522.2352;0.0088167
17.10.2016;4508.618;0.0087761
18.10.2016;4536.3927;0.0088122
19.10.2016;4546.9964;0.0088067
20.10.2016;4541.0619;0.0088178
21.10.2016;4540.7015;0.0088178
24.10.2016;4562.2941;0.0088372
25.10.2016;4545.1117;0.0088567
26.10.2016;4537.2631;0.0089039
27.10.2016;4523.8817;0.0088733
28.10.2016;4510.0711;0.0088594
31.10.2016;4509.5349;0.0088428
01.11.2016;4478.9778;0.0088094
02.11.2016;4450.3189;0.0087567
03.11.2016;4432.2595;0.0088094
04.11.2016;4424.9884;0.0088261
07.11.2016;4523.3697;0.0088678
08.11.2016;4542.6564;0.0088233
09.11.2016;4593.2923;0.008865
10.11.2016;4602.6896;0.0090206
11.11.2016;4596.2553;0.0090567
14.11.2016;4596.3876;0.0091122
15.11.2016;4631.8527;0.0090622
16.11.2016;4625.8157;0.0090872
17.11.2016;4647.7212;0.0091122
18.11.2016;4637.368;0.0091622
21.11.2016;4672.0355;0.0091983
22.11.2016;4682.3722;0.0092483
23.11.2016;4686.3099;0.0093011
24.11.2016;4686.3099;0.0093706
25.11.2016;4704.7477;0.0093733
28.11.2016;4680.627;0.0093511
29.11.2016;4687.979;0.0093067
30.11.2016;4676.5513;0.0093417
01.12.2016;4660.2925;0.0094167
02.12.2016;4662.1429;0.0094639
05.12.2016;4689.7534;0.0094806
06.12.2016;4705.8705;0.0095083
07.12.2016;4768.7278;0.0095083
08.12.2016;4779.5164;0.0095306
09.12.2016;4807.938;0.009565
12.12.2016;4802.7276;0.0095872
13.12.2016;4834.969;0.0096344
14.12.2016;4795.9923;0.0097039
15.12.2016;4814.8296;0.0099317
16.12.2016;4806.5318;0.0099733
19.12.2016;4816.098;0.0099428
20.12.2016;4834.31;0.0099622
21.12.2016;4822.5965;0.0099761
22.12.2016;4814.2255;0.0099706
23.12.2016;4820.4527;0.0099706
26.12.2016;4820.4527;0.0099706
27.12.2016;4831.3379;0.0099706
28.12.2016;4791.7891;0.0099817
29.12.2016;4790.6162;0.0099789
30.12.2016;4768.6297;0.0099789
02.01.2017;4768.6297;0.0099789
03.01.2017;4809.2103;0.0099872
04.01.2017;4837.8169;0.0100511
05.01.2017;4834.1492;0.0100928
06.01.2017;4852.6381;0.0101011
09.01.2017;4835.435;0.0101483
10.01.2017;4835.4675;0.0101789
11.01.2017;4849.604;0.0102178
12.01.2017;4839.3043;0.0102178
13.01.2017;4848.2564;0.0102317
16.01.2017;4848.2564;0.0102372
17.01.2017;4833.8692;0.0102483
18.01.2017;4843.187;0.0103011
19.01.2017;4825.7987;0.0104122
20.01.2017;4842.1753;0.0104344
23.01.2017;4829.2938;0.0103789
24.01.2017;4860.9982;0.0103178
25.01.2017;4900.0336;0.0103733
26.01.2017;4896.525;0.01039
27.01.2017;4892.545;0.01039
30.01.2017;4863.3708;0.01034
31.01.2017;4859.0731;0.0103456
01.02.2017;4861.6092;0.0103456
02.02.2017;4864.6829;0.0103372
03.02.2017;4900.4621;0.01034
06.02.2017;4890.1162;0.0103844
07.02.2017;4891.4459;0.0103817
08.02.2017;4896.4035;0.0103372
09.02.2017;4925.4697;0.0103372
10.02.2017;4943.3376;0.0103622
13.02.2017;4970.5257;0.01039
14.02.2017;4991.8705;0.0103733
15.02.2017;5017.5267;0.0104178
16.02.2017;5013.6914;0.010565
17.02.2017;5022.2141;0.0105233
20.02.2017;5022.2141;0.0105011
21.02.2017;5052.5935;0.0105344
22.02.2017;5047.5848;0.01054
23.02.2017;5050.2946;0.0105233
24.02.2017;5059.0385;0.01054
27.02.2017;5064.9088;0.0105456
28.02.2017;5052.004;0.01064
01.03.2017;5122.0082;0.0109278
02.03.2017;5092.4017;0.011
03.03.2017;5095.1111;0.0110167
06.03.2017;5078.519;0.0110622
07.03.2017;5064.0555;0.0110622
08.03.2017;5053.9658;0.01109
09.03.2017;5058.0602;0.0111956
10.03.2017;5074.6915;0.0112122
13.03.2017;5078.2032;0.0113122
14.03.2017;5061.2784;0.0113733
15.03.2017;5103.8344;0.0114817
16.03.2017;5095.7206;0.0115178
17.03.2017;5089.0471;0.0115178
20.03.2017;5078.9189;0.0115622
21.03.2017;5016.3576;0.0115622
22.03.2017;5026.0117;0.0115678
23.03.2017;5020.7415;0.0115289
24.03.2017;5016.504;0.0115128
27.03.2017;5011.389;0.0115189
28.03.2017;5047.7807;0.0115222
29.03.2017;5054.2723;0.0114678
30.03.2017;5069.2715;0.0114761
31.03.2017;5057.8508;0.0114956
03.04.2017;5049.7912;0.0114983
04.04.2017;5053.4375;0.0114983
05.04.2017;5038.5107;0.0115039
06.04.2017;5049.7276;0.0115539
07.04.2017;5045.5672;0.0115761
10.04.2017;5049.3205;0.0115567
11.04.2017;5042.8042;0.0115511
12.04.2017;5023.9198;0.0115844
13.04.2017;4989.6947;0.0115844
14.04.2017;4989.6947;0.0115844
17.04.2017;5032.6982;0.0115844
18.04.2017;5018.2326;0.0115622
19.04.2017;5010.3136;0.0115567
20.04.2017;5048.2901;0.0115317
21.04.2017;5032.9685;0.0115622
24.04.2017;5087.6251;0.011665
25.04.2017;5118.6118;0.0117039
26.04.2017;5116.1955;0.0117178
27.04.2017;5119.5433;0.0116956
28.04.2017;5109.8003;0.0117233
01.05.2017;5118.6694;0.0117233
02.05.2017;5124.7561;0.0117372
03.05.2017;5119.249;0.0117122
04.05.2017;5122.5146;0.0117928
05.05.2017;5143.5377;0.0118039
08.05.2017;5144.2508;0.0118456
09.05.2017;5139.1991;0.01182
10.05.2017;5146.9866;0.0118094
11.05.2017;5137.5041;0.0118178
12.05.2017;5130.0111;0.0117956
15.05.2017;5155.1447;0.0117944
16.05.2017;5152.6235;0.0118117
17.05.2017;5060.4834;0.0117839
18.05.2017;5079.2283;0.0117172
19.05.2017;5113.7321;0.0118644
22.05.2017;5140.2099;0.01192
23.05.2017;5149.7777;0.0118867
24.05.2017;5162.7964;0.0119761
25.05.2017;5186.4467;0.0120039
26.05.2017;5188.7299;0.0120178
29.05.2017;5188.7299;0.0120178
30.05.2017;5183.2887;0.0120178
31.05.2017;5181.7055;0.0121
01.06.2017;5221.5623;0.0121806
02.06.2017;5241.007;0.012225
05.06.2017;5234.826;0.0121956
06.06.2017;5220.2913;0.01219
07.06.2017;5229.5692;0.01221
08.06.2017;5231.1025;0.0122811
09.06.2017;5226.7736;0.0123644
12.06.2017;5222.0373;0.0124167
13.06.2017;5246.9467;0.0124556
14.06.2017;5242.0959;0.0125033
15.06.2017;5231.3221;0.0126744
16.06.2017;5232.8437;0.0127356
19.06.2017;5276.5422;0.0128022
20.06.2017;5241.2597;0.0128722
21.06.2017;5238.6629;0.0128944
22.06.2017;5236.3345;0.0129556
23.06.2017;5244.5079;0.0129328
26.06.2017;5246.223;0.0129483
27.06.2017;5203.8715;0.0129506
28.06.2017;5250.7368;0.0129639
29.06.2017;5205.7535;0.0129861
30.06.2017;5213.9975;0.0129917
03.07.2017;5226.5207;0.0130072
04.07.2017;5226.5207;0.0130211
05.07.2017;5235.1466;0.01303
06.07.2017;5187.9887;0.0130411
07.07.2017;5221.2733;0.0130522
10.07.2017;5226.1174;0.0130411
11.07.2017;5222.1196;0.013035
12.07.2017;5260.7153;0.0130389
13.07.2017;5270.7038;0.0130361
14.07.2017;5295.4268;0.0130361
17.07.2017;5295.3175;0.0130611
18.07.2017;5298.5984;0.0130694
19.07.2017;5327.55;0.0130722
20.07.2017;5327.0943;0.013125
21.07.2017;5325.1344;0.0131444
24.07.2017;5319.5819;0.0131389
25.07.2017;5335.132;0.0131667
26.07.2017;5336.645;0.0131389
27.07.2017;5332.0149;0.0131111
28.07.2017;5325.0631;0.0131056
31.07.2017;5321.2087;0.0131056
01.08.2017;5334.2608;0.0131056
02.08.2017;5337.9127;0.0131278
03.08.2017;5327.2618;0.0131167
04.08.2017;5337.4202;0.0131194
07.08.2017;5346.3603;0.0131139
08.08.2017;5334.0984;0.0130944
09.08.2017;5332.7865;0.0130917
10.08.2017;5257.5065;0.0130911
11.08.2017;5264.5615;0.01315
14.08.2017;5317.7273;0.0131417
15.08.2017;5316.2971;0.0131417
16.08.2017;5325.3593;0.0131667
17.08.2017;5243.3904;0.0131639
18.08.2017;5233.8955;0.0131472
21.08.2017;5240.1407;0.0131444
22.08.2017;5292.4174;0.0131722
23.08.2017;5274.6121;0.0131722
24.08.2017;5263.7807;0.0131722
25.08.2017;5273.1866;0.0131778
28.08.2017;5275.9718;0.0131778
29.08.2017;5281.167;0.0131694
30.08.2017;5306.9108;0.0131611
31.08.2017;5337.4977;0.0131778
01.09.2017;5348.428;0.0131611
04.09.2017;5348.428;0.0131611
05.09.2017;5308.043;0.0131722
06.09.2017;5324.6877;0.0131722
07.09.2017;5324.9578;0.0131722
08.09.2017;5317.2547;0.0131033
11.09.2017;5374.9751;0.0131667
